pais,product_id,total_vendido
United States,b'\x9b!\x02\x00\x00\x00\x00\x00',0.0
United States,"b'\x9b""\x00\x00\x00\x00\x00\x00'",0.0
United States,b'\x9b$\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9b&\x01\x00\x00\x00\x00\x00',0.0
United States,"b""\x9b'\x00\x00\x00\x00\x00\x00""",0.0
United States,b'\x9b(\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9b)\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9b+\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9b.\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9b2\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9b=\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9bE\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9bK\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9bL\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9bO\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9bO\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9bQ\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9bR\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9bR\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9bT\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9bc\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9bh\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9bm\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9bq\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9br\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9bs\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9bt\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9by\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9bz\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9bz\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9b{\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9b|\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9b}\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9b\x80\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9b\x80\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9b\x8d\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9b\x8d\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9b\x8e\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9b\x8f\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9b\x90\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9b\x92\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9b\x93\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9b\x97\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9b\x97\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9b\x9f\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9b\xa1\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9b\xa3\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9b\xa6\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9b\xa7\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9b\xaa\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9b\xab\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9b\xaf\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9b\xaf\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9b\xbb\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9b\xbf\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9b\xc3\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9b\xc9\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9b\xcd\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9b\xce\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9b\xd4\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9b\xd7\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9b\xda\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9b\xdb\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9b\xe5\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9b\xe6\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9b\xe8\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9b\xec\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9b\xf4\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9b\xf5\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9b\xf6\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9b\xf8\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9b\xfa\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9b\xfb\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9c\x00\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9c\x00\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9c\x01\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9c\x02\x02\x00\x00\x00\x00\x00',0.0
United States,b'\x9c\x07\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9c\x07\x02\x00\x00\x00\x00\x00',0.0
United States,b'\x9c\x08\x02\x00\x00\x00\x00\x00',0.0
United States,b'\x9c\t\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9c\t\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9c\x0b\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9c\r\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9c\x0e\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9c\x0e\x02\x00\x00\x00\x00\x00',0.0
United States,b'\x9c\x0f\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9c\x0f\x02\x00\x00\x00\x00\x00',0.0
United States,b'\x9c\x11\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9c\x12\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9c\x16\x02\x00\x00\x00\x00\x00',0.0
United States,b'\x9c\x1a\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9c\x1a\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9c\x1e\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9c \x02\x00\x00\x00\x00\x00',0.0
United States,b'\x9c!\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9c!\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9c!\x02\x00\x00\x00\x00\x00',0.0
United States,"b'\x9c""\x00\x00\x00\x00\x00\x00'",0.0
United States,b'\x9c#\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9c$\x01\x00\x00\x00\x00\x00',0.0
United States,"b'\x9c,\x00\x00\x00\x00\x00\x00'",0.0
United States,b'\x9c/\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9c0\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9c6\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9c8\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9c:\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9c<\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9c?\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9cB\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9cE\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9cG\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9cH\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9cI\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9cK\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9cO\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9cP\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9cP\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9cR\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9cS\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9cX\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9cY\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9cg\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9ci\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9cq\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9cs\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9cw\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9cw\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9cx\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9cz\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9c{\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9c|\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9c~\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9c\x80\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9c\x83\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9c\x85\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9c\x87\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9c\x89\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9c\x8a\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9c\x8c\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9c\x8f\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9c\x90\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9c\x93\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9c\x95\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9c\x95\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9c\x97\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9c\x98\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9c\x99\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9c\x9f\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9c\xa0\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9c\xa1\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9c\xa3\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9c\xa5\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9c\xa6\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9c\xa9\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9c\xad\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9c\xae\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9c\xb0\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9c\xb5\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9c\xb6\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9c\xb7\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9c\xc5\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9c\xc7\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9c\xc8\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9c\xca\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9c\xcb\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9c\xcb\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9c\xcc\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9c\xcc\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9c\xce\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9c\xcf\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9c\xcf\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9c\xd1\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9c\xd2\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9c\xda\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9c\xdb\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9c\xe3\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9c\xe6\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9c\xe8\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9c\xe9\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9c\xf1\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9c\xf2\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9c\xf5\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9c\xfa\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9d\x02\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9d\x03\x02\x00\x00\x00\x00\x00',0.0
United States,b'\x9d\x04\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9d\x04\x02\x00\x00\x00\x00\x00',0.0
United States,b'\x9d\x06\x02\x00\x00\x00\x00\x00',0.0
United States,b'\x9d\x0b\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9d\x0c\x02\x00\x00\x00\x00\x00',0.0
United States,b'\x9d\x0e\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9d\x11\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9d\x12\x02\x00\x00\x00\x00\x00',0.0
United States,b'\x9d\x15\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9d\x16\x02\x00\x00\x00\x00\x00',0.0
United States,b'\x9d\x19\x02\x00\x00\x00\x00\x00',0.0
United States,b'\x9d\x1c\x02\x00\x00\x00\x00\x00',0.0
United States,b'\x9d\x1d\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9d\x1e\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9d\x1f\x02\x00\x00\x00\x00\x00',0.0
United States,b'\x9d!\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9d#\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9d$\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9d&\x00\x00\x00\x00\x00\x00',0.0
United States,"b""\x9d'\x00\x00\x00\x00\x00\x00""",0.0
United States,b'\x9d)\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9d*\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9d*\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9d0\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9d<\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9dB\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9dF\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9dG\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9dG\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9dI\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9dK\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9dL\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9dM\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9dO\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9dP\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9dU\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9dU\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9dV\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9dX\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9d`\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9d`\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9dg\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9dm\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9dq\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9dr\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9ds\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9dt\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9du\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9du\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9dw\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9dx\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9dz\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9d}\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9d\x82\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9d\x87\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9d\x88\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9d\x8b\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9d\x8d\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9d\x8e\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9d\x8f\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9d\x90\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9d\x93\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9d\x9a\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9d\xa0\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9d\xa3\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9d\xa4\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9d\xa9\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9d\xae\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9d\xae\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9d\xb3\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9d\xb5\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9d\xb8\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9d\xc0\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9d\xc1\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9d\xc1\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9d\xc5\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9d\xc8\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9d\xc8\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9d\xcb\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9d\xcb\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9d\xcc\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9d\xcc\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9d\xcd\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9d\xd2\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9d\xd9\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9d\xde\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9d\xdf\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9d\xe3\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9d\xe6\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9d\xeb\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9d\xf2\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9d\xf4\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9d\xf5\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9d\xf5\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9d\xfa\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9d\xfb\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9d\xfc\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9d\xfc\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9d\xfe\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9d\xff\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\x01\x02\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\x02\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\x02\x02\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\x07\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\x07\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\x08\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\x0b\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\r\x02\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\x0e\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\x0f\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\x12\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\x14\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\x16\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\x18\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\x18\x02\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\x19\x02\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\x1b\x02\x00\x00\x00\x00\x00',0.0
United States,b'\x9e \x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9e!\x01\x00\x00\x00\x00\x00',0.0
United States,"b'\x9e""\x00\x00\x00\x00\x00\x00'",0.0
United States,b'\x9e$\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9e$\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9e)\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9e)\x01\x00\x00\x00\x00\x00',0.0
United States,"b'\x9e,\x00\x00\x00\x00\x00\x00'",0.0
United States,b'\x9e.\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9e2\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9e6\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9e=\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9eG\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9eH\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9eI\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9eK\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9eL\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9eM\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9eM\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9eN\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9eO\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9eO\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9eP\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9eQ\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9eT\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9eW\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9e[\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9e_\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9e`\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9ea\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9ee\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9ej\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9em\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9em\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9er\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9e|\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9e}\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9e~\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\x81\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\x82\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\x83\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\x84\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\x88\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\x8c\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\x8f\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\x91\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\x93\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\x95\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\x9b\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\x9f\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\xa0\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\xa2\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\xa4\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\xa5\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\xa6\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\xad\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\xb1\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\xb5\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\xb6\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\xb6\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\xb7\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\xb9\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\xbc\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\xbd\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\xbf\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\xc1\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\xc1\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\xc5\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\xc7\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\xc7\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\xca\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\xca\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\xcb\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\xcc\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\xcd\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\xce\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\xd0\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\xd1\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\xd3\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\xd3\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\xd4\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\xda\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\xdb\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\xdd\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\xe0\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\xe2\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\xe4\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\xe4\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\xe6\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\xe7\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\xe9\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\xef\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\xf0\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\xf4\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\xf5\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\xf6\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\xf7\x01\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\xf8\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\xf9\x00\x00\x00\x00\x00\x00',0.0
United States,b'\x9e\xfa\x00\x00\x00\x00\x00\x00',0.0
